IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
54.148.144.164,443,443,true,PDX,North America,US,Portland,243,9.14
54.185.185.171,443,443,true,PDX,North America,US,Portland,229,9.14
52.15.97.71,8443,443,true,ORD,North America,US,Chicago,406,9.14
34.219.192.43,443,443,true,SEA,North America,US,Seattle,218,9.14
40.172.150.147,8443,443,true,MRS,Europe,FR,Marseille,333,9.14
18.236.120.251,443,443,true,SEA,North America,US,Seattle,249,9.14
47.129.206.226,443,443,true,SIN,Asia Pacific,SG,Singapore,249,9.14
35.90.5.209,443,443,true,PDX,North America,US,Portland,282,9.13
54.200.93.224,443,443,true,PDX,North America,US,Portland,236,9.12
35.87.202.138,8443,443,true,PDX,North America,US,Portland,276,9.12
35.167.147.156,443,443,true,PDX,North America,US,Portland,220,9.12
54.201.58.41,443,443,true,PDX,North America,US,Portland,318,9.12
34.220.38.56,443,443,true,SEA,North America,US,Seattle,374,9.12
54.191.247.40,443,443,true,PDX,North America,US,Portland,290,9.11
54.191.142.23,443,443,true,PDX,North America,US,Portland,273,9.11
34.208.221.169,443,443,true,SEA,North America,US,Seattle,328,9.10
34.220.107.232,443,443,true,SEA,North America,US,Seattle,296,9.10
35.95.138.151,443,443,true,PDX,North America,US,Portland,331,9.09
3.68.197.87,8080,443,true,FRA,Europe,DE,Frankfurt,238,9.09
35.92.142.32,443,443,true,PDX,North America,US,Portland,259,9.09
54.244.56.124,443,443,true,PDX,North America,US,Portland,321,9.08
35.90.134.68,443,443,true,PDX,North America,US,Portland,212,9.08
54.176.205.20,80,443,true,SJC,North America,US,San Jose,275,9.08
34.218.76.15,443,443,true,PDX,North America,US,Portland,330,9.07
35.166.37.204,443,443,true,PDX,North America,US,Portland,326,9.07
54.67.51.212,80,443,true,SJC,North America,US,San Jose,450,9.07
54.200.65.47,443,443,true,PDX,North America,US,Portland,393,9.07
54.193.104.34,80,443,true,SJC,North America,US,San Jose,215,9.06
54.219.128.169,80,443,true,SJC,North America,US,San Jose,288,9.06
54.245.49.153,443,443,true,PDX,North America,US,Portland,358,9.05
54.191.21.99,443,443,true,PDX,North America,US,Portland,297,9.05
54.213.215.13,2053,443,true,PDX,North America,US,Portland,295,9.04
18.237.87.18,443,443,true,SEA,North America,US,Seattle,251,9.04
44.242.192.81,443,443,true,PDX,North America,US,Portland,291,9.04
51.20.133.4,8443,443,true,AMS,Europe,NL,Amsterdam,319,9.03
35.165.75.246,443,443,true,PDX,North America,US,Portland,312,9.03
52.27.119.140,443,443,true,PDX,North America,US,Portland,228,9.00
35.89.160.188,8443,443,true,PDX,North America,US,Portland,295,9.00
34.218.76.15,443,443,true,PDX,North America,US,Portland,322,9.00
54.213.123.221,443,443,true,PDX,North America,US,Portland,542,9.00
34.220.171.252,443,443,true,SEA,North America,US,Seattle,261,8.99
51.20.99.157,443,443,true,AMS,Europe,NL,Amsterdam,355,8.99
44.245.174.185,443,443,true,PDX,North America,US,Portland,324,8.99
34.217.87.226,443,443,true,PDX,North America,US,Portland,241,8.99
54.185.176.179,443,443,true,PDX,North America,US,Portland,311,8.98
44.245.199.154,443,443,true,PDX,North America,US,Portland,331,8.98
54.184.246.204,443,443,true,PDX,North America,US,Portland,262,8.98
67.226.223.192,80,443,true,LHR,Europe,GB,London,294,8.98
35.164.159.45,443,443,true,PDX,North America,US,Portland,269,8.98
54.214.200.132,443,443,true,PDX,North America,US,Portland,223,8.97
35.87.201.249,443,443,true,PDX,North America,US,Portland,377,8.97
35.179.16.36,443,443,true,LHR,Europe,GB,London,238,8.97
54.202.239.186,443,443,true,PDX,North America,US,Portland,256,8.97
35.91.177.172,443,443,true,SEA,North America,US,Seattle,317,8.96
34.217.174.47,443,443,true,PDX,North America,US,Portland,218,8.96
34.218.248.74,443,443,true,PDX,North America,US,Portland,322,8.95
54.212.64.122,443,443,true,PDX,North America,US,Portland,330,8.95
34.221.20.125,8443,443,true,PDX,North America,US,Portland,228,8.95
54.202.153.192,443,443,true,PDX,North America,US,Portland,265,8.95
3.137.221.61,443,443,true,YYZ,North America,CA,Toronto,379,8.94
54.186.60.71,443,443,true,PDX,North America,US,Portland,243,8.94
52.36.63.171,443,443,true,PDX,North America,US,Portland,221,8.94
54.151.9.4,80,443,true,SJC,North America,US,San Jose,399,8.94
35.89.233.140,443,443,true,SEA,North America,US,Seattle,251,8.94
35.92.58.198,443,443,true,PDX,North America,US,Portland,264,8.92
67.226.223.164,80,443,true,LHR,Europe,GB,London,285,8.92
54.214.222.51,443,443,true,PDX,North America,US,Portland,310,8.92
54.176.113.170,80,443,true,SJC,North America,US,San Jose,297,8.91
204.110.220.32,80,443,true,SJC,North America,US,San Jose,200,8.91
34.220.107.232,443,443,true,PDX,North America,US,Portland,251,8.90
54.214.200.132,443,443,true,PDX,North America,US,Portland,355,8.90
35.92.83.71,443,443,true,PDX,North America,US,Portland,269,8.90
204.110.220.97,80,443,true,SJC,North America,US,San Jose,202,8.90
52.24.156.164,443,443,true,PDX,North America,US,Portland,261,8.90
54.70.187.56,443,443,true,PDX,North America,US,Portland,270,8.89
35.86.111.214,443,443,true,PDX,North America,US,Portland,318,8.89
54.212.127.87,443,443,true,PDX,North America,US,Portland,277,8.89
35.88.27.65,8443,443,true,PDX,North America,US,Portland,258,8.88
54.244.110.67,443,443,true,PDX,North America,US,Portland,311,8.88
52.42.71.111,443,443,true,PDX,North America,US,Portland,218,8.88
47.129.63.210,443,443,true,SIN,Asia Pacific,SG,Singapore,243,8.88
47.129.104.246,443,443,true,SIN,Asia Pacific,SG,Singapore,216,8.87
54.188.116.102,443,443,true,PDX,North America,US,Portland,224,8.87
34.214.29.4,443,443,true,PDX,North America,US,Portland,238,8.87
34.220.141.227,443,443,true,PDX,North America,US,Portland,284,8.86
35.95.122.102,443,443,true,SEA,North America,US,Seattle,427,8.86
18.236.152.142,443,443,true,SEA,North America,US,Seattle,299,8.86
67.226.221.182,443,443,true,SJC,North America,US,San Jose,418,8.85
44.244.221.11,443,443,true,PDX,North America,US,Portland,237,8.85
3.76.75.137,443,443,true,FRA,Europe,DE,Frankfurt,298,8.84
3.18.196.26,443,443,true,CMH,North America,US,Columbus,396,8.84
54.188.116.102,443,443,true,PDX,North America,US,Portland,349,8.83
54.218.160.12,443,443,true,PDX,North America,US,Portland,317,8.83
52.12.71.23,443,443,true,PDX,North America,US,Portland,293,8.82
54.201.44.217,443,443,true,PDX,North America,US,Portland,354,8.82
54.191.247.40,443,443,true,PDX,North America,US,Portland,266,8.82
54.245.158.32,443,443,true,PDX,North America,US,Portland,307,8.81
54.218.160.12,443,443,true,PDX,North America,US,Portland,415,8.81
52.40.65.17,443,443,true,PDX,North America,US,Portland,266,8.80
54.212.64.122,443,443,true,PDX,North America,US,Portland,298,8.80
44.227.78.80,443,443,true,PDX,North America,US,Portland,245,8.80
34.213.127.242,443,443,true,SEA,North America,US,Seattle,401,8.79
54.218.50.107,443,443,true,PDX,North America,US,Portland,325,8.79
54.201.58.41,443,443,true,PDX,North America,US,Portland,252,8.79
54.200.101.199,443,443,true,PDX,North America,US,Portland,304,8.79
54.244.56.124,443,443,true,PDX,North America,US,Portland,265,8.79
3.76.75.137,2053,443,true,FRA,Europe,DE,Frankfurt,221,8.79
54.187.124.185,443,443,true,PDX,North America,US,Portland,295,8.78
54.70.187.56,443,443,true,PDX,North America,US,Portland,248,8.78
47.129.230.117,443,443,true,SIN,Asia Pacific,SG,Singapore,233,8.78
67.226.221.10,80,443,true,SJC,North America,US,San Jose,404,8.78
54.148.144.164,443,443,true,PDX,North America,US,Portland,286,8.77
54.184.11.150,443,443,true,PDX,North America,US,Portland,243,8.76
35.179.164.7,443,443,true,LHR,Europe,GB,London,360,8.76
52.39.161.212,443,443,true,PDX,North America,US,Portland,432,8.76
54.187.101.21,443,443,true,PDX,North America,US,Portland,298,8.76
52.27.40.173,443,443,true,PDX,North America,US,Portland,220,8.76
52.39.177.214,443,443,true,PDX,North America,US,Portland,301,8.76
67.226.221.245,80,443,true,SJC,North America,US,San Jose,221,8.75
54.213.123.221,443,443,true,PDX,North America,US,Portland,281,8.75
52.27.119.140,443,443,true,PDX,North America,US,Portland,266,8.74
35.95.116.172,443,443,true,PDX,North America,US,Portland,403,8.73
63.35.197.199,443,443,true,DUB,Europe,IE,Dublin,237,8.73
54.202.53.141,443,443,true,PDX,North America,US,Portland,252,8.73
54.68.11.228,443,443,true,PDX,North America,US,Portland,240,8.73
34.215.215.252,443,443,true,PDX,North America,US,Portland,324,8.72
54.176.205.20,80,443,true,SJC,North America,US,San Jose,252,8.71
54.200.93.224,443,443,true,PDX,North America,US,Portland,389,8.71
34.221.218.49,443,443,true,PDX,North America,US,Portland,333,8.71
44.244.221.11,443,443,true,PDX,North America,US,Portland,283,8.71
34.218.248.74,443,443,true,SEA,North America,US,Seattle,340,8.71
35.178.231.218,443,443,true,LHR,Europe,GB,London,229,8.70
18.222.128.18,443,443,true,YYZ,North America,CA,Toronto,319,8.69
54.200.86.128,443,443,true,PDX,North America,US,Portland,438,8.67
54.245.18.102,443,443,true,PDX,North America,US,Portland,354,8.67
47.129.202.86,443,443,true,SIN,Asia Pacific,SG,Singapore,205,8.67
54.187.212.113,2053,443,true,PDX,North America,US,Portland,381,8.66
54.213.215.13,8443,443,true,PDX,North America,US,Portland,291,8.66
67.226.223.56,80,443,true,LHR,Europe,GB,London,383,8.66
54.202.153.192,443,443,true,PDX,North America,US,Portland,241,8.65
35.93.31.9,443,443,true,PDX,North America,US,Portland,221,8.65
3.101.133.120,80,443,true,SJC,North America,US,San Jose,339,8.65
67.226.223.228,80,443,true,LHR,Europe,GB,London,271,8.65
54.213.215.13,8443,443,true,PDX,North America,US,Portland,300,8.65
52.43.224.109,443,443,true,PDX,North America,US,Portland,283,8.65
54.212.12.228,443,443,true,PDX,North America,US,Portland,296,8.65
35.178.245.19,443,443,true,LHR,Europe,GB,London,359,8.64
3.16.187.107,443,443,true,YYZ,North America,CA,Toronto,328,8.64
54.149.153.27,443,443,true,PDX,North America,US,Portland,304,8.64
44.224.24.91,443,443,true,PDX,North America,US,Portland,342,8.63
184.169.222.179,80,443,true,SJC,North America,US,San Jose,345,8.63
54.203.223.17,443,443,true,PDX,North America,US,Portland,360,8.63
35.166.37.204,443,443,true,SEA,North America,US,Seattle,254,8.62
67.226.223.134,80,443,true,LHR,Europe,GB,London,195,8.62
54.70.201.49,443,443,true,PDX,North America,US,Portland,307,8.61
54.241.79.250,80,443,true,SJC,North America,US,San Jose,281,8.61
52.27.106.64,443,443,true,PDX,North America,US,Portland,346,8.61
52.39.177.214,443,443,true,PDX,North America,US,Portland,234,8.61
35.91.96.37,443,443,true,PDX,North America,US,Portland,310,8.60
54.70.24.136,443,443,true,PDX,North America,US,Portland,284,8.60
54.244.177.175,443,443,true,PDX,North America,US,Portland,328,8.60
34.221.218.49,443,443,true,SEA,North America,US,Seattle,231,8.60
18.222.23.162,443,443,true,YYZ,North America,CA,Toronto,307,8.58
54.245.18.102,443,443,true,PDX,North America,US,Portland,326,8.57
52.27.40.173,443,443,true,PDX,North America,US,Portland,298,8.57
54.187.124.185,443,443,true,PDX,North America,US,Portland,244,8.57
54.148.167.46,443,443,true,PDX,North America,US,Portland,212,8.57
35.178.182.229,443,443,true,LHR,Europe,GB,London,374,8.57
54.184.54.145,443,443,true,PDX,North America,US,Portland,310,8.55
204.110.220.131,80,443,true,SJC,North America,US,San Jose,191,8.55
54.151.9.4,80,443,true,SJC,North America,US,San Jose,361,8.55
50.18.133.190,80,443,true,SJC,North America,US,San Jose,239,8.55
54.177.196.101,80,443,true,SJC,North America,US,San Jose,302,8.54
52.32.188.199,443,443,true,PDX,North America,US,Portland,211,8.54
54.177.196.101,80,443,true,SJC,North America,US,San Jose,274,8.54
35.90.52.30,443,443,true,PDX,North America,US,Portland,275,8.54
67.226.221.212,443,443,true,SJC,North America,US,San Jose,313,8.53
204.110.220.67,80,443,true,SJC,North America,US,San Jose,199,8.53
3.135.197.90,443,443,true,YYZ,North America,CA,Toronto,269,8.52
54.184.11.150,443,443,true,PDX,North America,US,Portland,250,8.52
3.68.197.87,8080,443,true,FRA,Europe,DE,Frankfurt,268,8.52
204.110.220.153,80,443,true,SJC,North America,US,San Jose,225,8.51
54.191.192.111,443,443,true,PDX,North America,US,Portland,238,8.50
67.226.221.158,80,443,true,SJC,North America,US,San Jose,204,8.50
54.191.215.165,443,443,true,PDX,North America,US,Portland,305,8.50
54.216.117.16,443,443,true,DUB,Europe,IE,Dublin,244,8.50
3.101.73.167,80,443,true,SJC,North America,US,San Jose,422,8.50
34.218.130.79,443,443,true,PDX,North America,US,Portland,238,8.49
35.94.177.141,443,443,true,PDX,North America,US,Portland,378,8.49
67.226.221.185,80,443,true,SJC,North America,US,San Jose,343,8.49
18.188.58.86,443,443,true,ORD,North America,US,Chicago,275,8.47
54.201.88.209,443,443,true,PDX,North America,US,Portland,280,8.47
35.95.118.1,443,443,true,PDX,North America,US,Portland,222,8.47
52.43.224.109,443,443,true,PDX,North America,US,Portland,299,8.46
67.226.221.212,80,443,true,SJC,North America,US,San Jose,197,8.46
204.110.220.175,80,443,true,SJC,North America,US,San Jose,215,8.45
54.244.110.67,443,443,true,PDX,North America,US,Portland,287,8.45
52.33.175.190,443,443,true,PDX,North America,US,Portland,322,8.44
3.101.102.25,80,443,true,SJC,North America,US,San Jose,237,8.44
67.226.223.115,443,443,true,LHR,Europe,GB,London,385,8.44
54.202.53.141,443,443,true,PDX,North America,US,Portland,216,8.43
54.218.50.107,443,443,true,PDX,North America,US,Portland,337,8.42
54.202.144.215,443,443,true,PDX,North America,US,Portland,223,8.41
54.67.51.212,80,443,true,SJC,North America,US,San Jose,387,8.40
3.16.180.66,443,443,true,YYZ,North America,CA,Toronto,251,8.40
3.101.73.167,80,443,true,SJC,North America,US,San Jose,287,8.40
18.224.53.35,8443,443,true,ORD,North America,US,Chicago,313,8.40
54.218.90.84,443,443,true,PDX,North America,US,Portland,261,8.40
54.191.198.145,443,443,true,PDX,North America,US,Portland,327,8.40
67.226.221.104,443,443,true,SJC,North America,US,San Jose,328,8.40
54.212.127.87,443,443,true,PDX,North America,US,Portland,227,8.39
52.40.221.63,443,443,true,PDX,North America,US,Portland,270,8.38
204.110.220.190,80,443,true,SJC,North America,US,San Jose,200,8.38
34.193.164.187,443,443,true,IAD,North America,US,Ashburn,320,8.37
54.188.156.26,443,443,true,PDX,North America,US,Portland,376,8.37
67.226.221.31,80,443,true,SJC,North America,US,San Jose,461,8.37
54.214.222.51,443,443,true,PDX,North America,US,Portland,242,8.36
54.187.147.135,443,443,true,PDX,North America,US,Portland,225,8.36
54.245.13.200,443,443,true,PDX,North America,US,Portland,297,8.35
204.110.220.70,80,443,true,SJC,North America,US,San Jose,205,8.35
67.226.221.30,80,443,true,SJC,North America,US,San Jose,203,8.35
35.179.133.207,443,443,true,LHR,Europe,GB,London,247,8.35
3.137.172.232,8443,443,true,YYZ,North America,CA,Toronto,288,8.35
34.214.104.193,8443,443,true,PDX,North America,US,Portland,265,8.34
54.187.212.113,8443,443,true,PDX,North America,US,Portland,432,8.34
34.214.104.193,8443,443,true,SEA,North America,US,Seattle,303,8.34
54.244.177.175,443,443,true,PDX,North America,US,Portland,222,8.34
54.219.128.169,80,443,true,SJC,North America,US,San Jose,274,8.33
67.226.221.228,443,443,true,SJC,North America,US,San Jose,357,8.30
3.149.238.255,443,443,true,YYZ,North America,CA,Toronto,253,8.30
54.187.212.113,2053,443,true,PDX,North America,US,Portland,211,8.30
52.88.236.35,443,443,true,PDX,North America,US,Portland,254,8.29
204.110.220.84,80,443,true,SJC,North America,US,San Jose,233,8.29
44.244.114.154,443,443,true,PDX,North America,US,Portland,392,8.29
54.245.213.154,443,443,true,PDX,North America,US,Portland,287,8.28
54.218.94.186,443,443,true,PDX,North America,US,Portland,269,8.28
3.230.207.59,2095,443,true,IAD,North America,US,Ashburn,280,8.27
204.110.220.17,80,443,true,SJC,North America,US,San Jose,213,8.27
3.14.251.175,443,443,true,YYZ,North America,CA,Toronto,314,8.26
3.149.238.99,443,443,true,YYZ,North America,CA,Toronto,316,8.26
35.167.147.156,443,443,true,SEA,North America,US,Seattle,220,8.26
51.21.1.10,443,443,true,CPH,Europe,DK,Copenhagen,214,8.26
54.202.239.186,443,443,true,PDX,North America,US,Portland,225,8.26
35.87.202.29,8443,443,true,PDX,North America,US,Portland,235,8.26
35.179.155.204,443,443,true,LHR,Europe,GB,London,302,8.26
54.193.104.34,80,443,true,SJC,North America,US,San Jose,227,8.25
54.70.24.136,443,443,true,PDX,North America,US,Portland,295,8.25
3.137.219.233,443,443,true,YYZ,North America,CA,Toronto,272,8.25
204.110.220.239,80,443,true,SJC,North America,US,San Jose,198,8.25
3.101.102.25,80,443,true,SJC,North America,US,San Jose,356,8.24
35.93.117.81,443,443,true,SEA,North America,US,Seattle,276,8.24
67.226.221.64,80,443,true,SJC,North America,US,San Jose,418,8.23
3.76.75.137,443,443,true,FRA,Europe,DE,Frankfurt,374,8.22
52.33.175.190,443,443,true,PDX,North America,US,Portland,283,8.22
204.110.220.194,80,443,true,SJC,North America,US,San Jose,192,8.22
67.226.221.11,80,443,true,SJC,North America,US,San Jose,196,8.21
204.110.220.231,80,443,true,SJC,North America,US,San Jose,200,8.21
34.217.29.24,443,443,true,SEA,North America,US,Seattle,313,8.21
54.241.79.250,80,443,true,SJC,North America,US,San Jose,251,8.21
67.226.221.246,443,443,true,SJC,North America,US,San Jose,441,8.20
54.245.158.32,443,443,true,PDX,North America,US,Portland,255,8.19
44.210.16.98,443,443,true,IAD,North America,US,Ashburn,350,8.17
13.212.216.63,443,443,true,SIN,Asia Pacific,SG,Singapore,263,8.17
34.215.215.252,443,443,true,PDX,North America,US,Portland,290,8.17
18.218.109.247,443,443,true,YYZ,North America,CA,Toronto,354,8.16
3.146.145.210,443,443,true,ORD,North America,US,Chicago,279,8.16
52.12.71.23,443,443,true,PDX,North America,US,Portland,295,8.15
67.226.221.27,80,443,true,SJC,North America,US,San Jose,199,8.15
3.147.46.190,443,443,true,YYZ,North America,CA,Toronto,483,8.15
35.81.207.167,443,443,true,PDX,North America,US,Portland,395,8.14
44.202.158.3,443,443,true,IAD,North America,US,Ashburn,306,8.13
54.218.90.84,443,443,true,PDX,North America,US,Portland,410,8.12
204.110.220.143,80,443,true,SJC,North America,US,San Jose,201,8.12
3.133.116.59,443,443,true,YYZ,North America,CA,Toronto,241,8.12
3.76.75.137,2053,443,true,FRA,Europe,DE,Frankfurt,369,8.11
3.144.191.4,443,443,true,CMH,North America,US,Columbus,352,8.11
54.68.11.228,443,443,true,PDX,North America,US,Portland,268,8.10
35.92.141.38,443,443,true,PDX,North America,US,Portland,276,8.10
67.226.221.220,80,443,true,SJC,North America,US,San Jose,197,8.10
3.144.86.81,443,443,true,YYZ,North America,CA,Toronto,324,8.10
52.42.136.75,443,443,true,PDX,North America,US,Portland,271,8.09
3.18.196.26,443,443,true,YYZ,North America,CA,Toronto,312,8.09
47.129.167.12,443,443,true,SIN,Asia Pacific,SG,Singapore,275,8.09
67.226.221.150,80,443,true,SJC,North America,US,San Jose,210,8.09
3.137.221.61,443,443,true,YYZ,North America,CA,Toronto,305,8.09
3.230.207.59,8443,443,true,IAD,North America,US,Ashburn,368,8.09
67.226.221.228,80,443,true,SJC,North America,US,San Jose,199,8.09
18.198.168.3,443,443,true,FRA,Europe,DE,Frankfurt,271,8.08
3.230.207.59,2087,443,true,IAD,North America,US,Ashburn,253,8.08
3.12.164.162,443,443,true,YYZ,North America,CA,Toronto,296,8.07
3.138.105.82,443,443,true,YYZ,North America,CA,Toronto,366,8.07
54.218.94.186,443,443,true,PDX,North America,US,Portland,333,8.07
3.147.75.105,443,443,true,YYZ,North America,CA,Toronto,234,8.07
3.87.229.73,443,443,true,IAD,North America,US,Ashburn,323,8.05
44.223.45.232,443,443,true,IAD,North America,US,Ashburn,344,8.05
44.224.24.91,443,443,true,SEA,North America,US,Seattle,241,8.04
204.110.220.50,80,443,true,SJC,North America,US,San Jose,200,8.03
3.22.241.99,443,443,true,ORD,North America,US,Chicago,315,8.03
44.208.27.163,443,443,true,IAD,North America,US,Ashburn,284,8.03
52.40.65.17,443,443,true,PDX,North America,US,Portland,284,8.03
44.223.45.188,443,443,true,IAD,North America,US,Ashburn,251,8.03
3.14.6.124,443,443,true,YYZ,North America,CA,Toronto,257,8.02
35.179.100.176,443,443,true,LHR,Europe,GB,London,365,8.02
3.128.91.121,443,443,true,YYZ,North America,CA,Toronto,242,8.02
52.15.141.111,443,443,true,YYZ,North America,CA,Toronto,399,8.01
50.18.133.190,80,443,true,SJC,North America,US,San Jose,219,8.01
18.116.87.165,443,443,true,IAD,North America,US,Ashburn,325,8.00
35.179.161.241,443,443,true,LHR,Europe,GB,London,277,8.00
3.22.120.127,443,443,true,YYZ,North America,CA,Toronto,482,7.99
18.199.213.201,443,443,true,FRA,Europe,DE,Frankfurt,384,7.99
35.182.37.209,443,443,true,YUL,North America,CA,Montréal,329,7.99
35.163.104.131,443,443,true,PDX,North America,US,Portland,232,7.98
18.221.86.202,443,443,true,YYZ,North America,CA,Toronto,344,7.98
54.187.212.113,8443,443,true,PDX,North America,US,Portland,242,7.98
3.147.46.190,443,443,true,YYZ,North America,CA,Toronto,409,7.97
3.141.35.216,8443,443,true,ORD,North America,US,Chicago,271,7.97
67.226.221.16,443,443,true,SJC,North America,US,San Jose,325,7.97
52.12.162.159,443,443,true,PDX,North America,US,Portland,375,7.96
18.222.162.49,443,443,true,YYZ,North America,CA,Toronto,306,7.96
3.238.96.76,443,443,true,IAD,North America,US,Ashburn,247,7.96
18.191.165.92,443,443,true,YYZ,North America,CA,Toronto,246,7.96
51.20.50.91,8880,443,true,ARN,Europe,SE,Stockholm,339,7.96
52.40.102.162,443,443,true,SEA,North America,US,Seattle,268,7.96
54.186.60.71,443,443,true,PDX,North America,US,Portland,252,7.96
3.16.78.54,443,443,true,YYZ,North America,CA,Toronto,284,7.95
3.145.49.119,8443,443,true,ORD,North America,US,Chicago,244,7.95
